17, 0.000224546, 0.000388735
18, 0.000623717, 0.000826352
19 , 0.00191676, 0.00180538
20 , 0.00386855 , 0.00384117
21, 0.00797418, 0.00815417
22, 0.0176501, 0.0173329
23, 0.0448043, 0.0352592
24, 0.0903576, 0.0748624
25, 0.21561, 0.157538
26, 0.431493, 0.341035
27, 1.04041, 0.736678
28, 2.64159, 1.5625
29, 4.54966, 3.29298
30, 12.1557, 6.87481
31, 27.1913, 14.4534
32, 102.625, 30.4342
33, 162.626, 64.9025
34, 682.554, 135.859
35, 0, 288.003
